 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2025-04-13,,"1. DELTA 버전이 한국에 정발되지 않는다는 가정하에 새롭게 수정 및 작성
2. 동칠 이하 갤럭시웨이브 버전 해금불가 악곡은 제외
3. 되도록이면 해당 타워의 패턴이 보스곡에서도 나타나게끔 조정했고, 그럼에 있어 난이도 편차가 다소 차이가 날 수 있음
특정 층은 특화패턴 위주로만 배치함
4. 난이도 조정으로 전체적으로 클리어하기 쉽게 했음",,,,,,,,,,,,,,,,,,,왼발곡,,And The Dead Ravened For,"Tri-Boost
Re:EVOLVE",MAS,8.30,,,,,처리력,,Elysion ex machina,GALAXY WAVE,MAS,9.20,"해금곡
(현재
해금이벤트)",,,,체력곡,,Never End,EXCHAIN,MAS,9.10,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,왼발곡,,FEEL THE EARTH,5thMIX,MAS,7.95,,,,,"복합
+
고BPM",,TOXIC VIBRATION,OverDrive,MAS,9.10,,,,,오른발,,主亡き機械人形のまなざし,Tri-Boost Re:EVOLVE,MAS,9.25,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,체력곡,,恋する☆宇宙戦争っ！！（GITADOROCK ver.）,Tri-Boost,MAS,8.00,,,,,왼발곡,,MU-DAI,V5,MAS,8.95,,,,,"처리력
+
DK",,WITCH HUNT,Tri-Boost,MAS,9.15,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,涙のregret,8thMIX,EXT,8.30,,,,,복합,,ゲームより愛を込めて,XG2,EXT,8.60,,,,,체력곡,,Be a Hero!,Matixx,MAS,9.15,,,,,,,,,,,
,,,,"초보자    1~2층 ▶ 1~3층
보라       3~4층 ▶ 4~7층
보그라    5~8층 ▶ 8~15층
빨강     9~12층 ▶ 16~20층
빨그라 13~20층 ▶ 21~30층
동색    21~40층 ▶ 31~50층
은색    41~60층 ▶ 61~70층
금색    61~80층 ▶ 71~90층
무지개 타워 추가 (91~100층)",,,,,,,,,,,,,,,,,,,복합,,いま 我々にできること,Tri-Boost,MAS,8.30,,,,,복합,,Riot of Color,XG3,MAS,9.15,,,,,"DK
(3/4
박자)",,XIII,Matixx,MAS,9.55,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,보스곡,,FIREBALL,5thMIX,EXT,7.90,,,,,보스곡,,Stargazer,NEX+AGE,EXT,9.05,DX 해금곡,,,,보스곡,,Slip Into My Royal Blood,NEX+AGE,MAS,9.40,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,47F,처리력,,Six String Proof,EXCHAIN,MAS,8.45,,,,67F,처리력,,MODEL DD4,8thMIX,EXT,9.15,,,,87F,처리력,,童話回廊,Tri-Boost,MAS,9.55,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,EXCELSIOR DIVE,XG2,EXT,8.55,,,,,처리력,,Rock to Infinity,V5,EXT,9.35,,,,,"처리력
+
DK",,ノルエピネフリン,Matixx,MAS,9.20,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,うさぎの国の不思議な旋律,HIGH-VOLTAGE,EXT,8.90,DX 해금곡,,,,체력곡,,恋歌疾風！かるたクイーンいろは,GALAXY WAVE,MAS,9.10,"해금곡
(현재
해금이벤트)",,,,"처리력
+
DK",,Pluvia,EXCHAIN,MAS,9.70,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,체력곡,,chaos eater -GITADORA edition-,NEX+AGE,EXT,8.30,DX 해금곡,,,,왼발곡,,LEMON & SALT,OverDrive,EXT,8.85,,,,,왼발곡,,異常震域,Tri-Boost,MAS,9.65,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,왼발곡,,Hello summer,NEX+AGE,MAS,8.00,DX 해금곡,,,,"왼발곡
+
DK",,Summer '64,OverDrive,MAS,8.60,,,,,"고속
DK",,朧月覆う雲をも裂きぬ,FUZZ-UP,MAS,9.25,"해금곡
(현재
이벤트)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,DK,,Predator's Crypto Pt.2,XG3,EXT,8.40,,,,,"DK
+
오른발",,REBORN,Matixx,MAS,8.75,"DX
해금곡",,,,복합,,Snowy India,XG3,MAS,9.45,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,AREA 51,XG2,EXT,8.05,,,,,DK,,Predator's Crypto Pt.1,XG3,MAS,8.85,,,,,복합,,SIX DIMENSION,XG2,MAS,9.45,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,보스곡,,KHAMEN BREAK,OverDrive,EXT,8.55,,,,,보스곡,,Nebulas,EXCHAIN,MAS,9.25,"DX
해금곡",,,,보스곡,,一網打尽,V4,MAS,9.45,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,48F,처리력,,Little Prayer,V,EXT,8.60,,,,68F,처리력,,Black Apple,FUZZ-UP,MAS,9.40,,,,88F,처리력,,ペルセポリス,HIGH-VOLTAGE,MAS,9.65,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,シノビシノノメ,Matixx,MAS,8.15,,,,,처리력,,MODEL DD2,6thMIX,EXT,8.90,,,,,처리력,,Multiverse,GALAXY WAVE,MAS,9.70,"해금곡
(현재
앙코
르)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,和風インザ洋風,HIGH-VOLTAGE,MAS,8.50,DX 해금곡,,,,처리력,,スーパーヒーローシンドローム,GALAXY WAVE,MAS,8.95,"해금곡
(현재
해금이벤트)",,,,왼발곡,,LUCID NIGHTMARE,HIGH-VOLTAGE,MAS,9.70,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,왼발곡,,in control,V5,MAS,8.15,,,,,왼발곡,,photon,XG,MAS,9.05,,,,,쌈바킥,,熱情のサパデアード,HIGH-VOLTAGE,MAS,9.10,"해금곡
(현재
해금이벤트)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,DK,,BlackCult,FUZZ-UP,MAS,8.20,,,,,DK,,PUNISHER,GITADORA,EXT,8.95,,,,,"DK
(셔터쾅
주의!)",,EMPIRE OF FLAME,NEX+AGE,MAS,9.20,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,Get There,HIGH-VOLTAGE,MAS,8.55,DX 해금곡,,,,DK,,EVIL OGRE,Tri-Boost,MAS,9.05,,,,,DK,,The New Myth,Tri-Boost,MAS,9.65,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,Deep Deep Inside,GITADORA,MAS,8.50,,,,,복합,,BLUE BOOTS,GITADORA,EXT,8.90,,,,,복합,,ヘンテコ,NEX+AGE,MAS,9.40,"DX
해금곡",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,보스곡,,Pluvia,EXCHAIN,EXT,8.45,DX 해금곡,,,,보스곡,,Gray clouds,EXCHAIN,MAS,9.00,"DX
해금곡",,,,보스곡,,ツミナガラ... と彼女は謂ふ -再-,EXCHAIN,MAS,8.65,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,49F,처리력,,アルストロメリア (GITADORA Ver.),GITADORA,EXT,8.55,,,,69F,처리력,,子供の落書き帳,5thMIX,ADV,8.80,,,,89F,처리력,,子供の落書き帳,5thMIX,EXT,9.50,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,Snowy India,XG3,EXT,8.85,,,,,처리력,,相反オポチュニティー,OverDrive,EXT,8.85,,,,,처리력,,Under The Shades Of The Divine Ray,HIGH-VOLTAGE,MAS,9.50,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,遊戯大熊猫,Tri-Boost,MAS,8.85,,,,,처리력,,Catapulted Arch,NEX+AGE,MAS,8.75,DX 해금곡,,,,오른발,,Killing Bites,Matixx,MAS,9.45,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,왼발곡,,neko*neko,Tri-Boost,MAS,8.60,,,,,왼발곡,,九尾狐夜行,OverDrive,MAS,9.20,,,,,왼발곡,,Life is beautiful,Matixx,MAS,9.65,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,왼발곡,,blue moon,XG2,EXT,8.65,,,,,체력곡,,FAIRY TALE,Tri-Boost,MAS,8.95,,,,,왼발곡,,不可説不可説転,NEX+AGE,MAS,9.50,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,DK,,ほおずき程度には赤い頭髪,Tri-Boost,EXT,8.20,,,,,DK,,DESTINY,XG2,EXT,8.95,,,,,DK,,X-treme Grade,XG,MAS,9.60,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,Puberty Dysthymia,Matixx,EXT,8.40,DX 해금곡,,,,복합,,Noli Me Tangere,OverDrive,EXT,8.85,,,,,DK,,ちくわパフェだよ☆CKP (Yvya Remix),FUZZ-UP,MAS,9.55,"해금곡
(현재
해금이벤트)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,보스곡,,Fatal Attraction,"Tri-Boost
Re:EVOLVE",MAS,8.45,DX 해금곡,,,,보스곡,,Run through life,HIGH-VOLTAGE,MAS,8.90,DX 해금곡,,,,보스곡,,Xenon,XG3,MAS,9.50,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,50F,처리력,,童話回廊,Tri-Boost,EXT,8.60,,,,70F,처리력,,シュボレアちゃん星の交信,FUZZ-UP,MAS,9.25,"해금곡
(현재
해금이벤트)",,,90F,처리력,,Eisenplatte,Tri-Boost,MAS,9.80,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,처리력,,FUZZ-UP,FUZZ-UP,MAS,8.40,,,,,처리력,,EXCELSIOR DIVE,XG2,MAS,9.10,,,,,처리력,,美丽的夏日风,EXCHAIN,MAS,9.70,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,왼발곡,,SEA ANEMONES,3rdMIX,EXT,8.60,,,,,"왼발곡
+
처리력",,Little Prayer,V,MAS,9.40,,,,,처리력,,天地動伝説,OverDrive,MAS,9.70,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,뚜벅이,,Agnus Dei,9thMIX,MAS,8.90,,,,,왼발곡,,ハラショー！おにぎりサーカス団☆,NEX+AGE,MAS,9.10,,,,,"쌈바킥
(셔터쾅
주의!)",,とびきりシュガータイム,Matixx,MAS,9.50,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,DK,,DEMON SLAYER,Tri-Boost,MAS,8.50,,,,,DK,,Russian Caravan Rhapsody,Tri-Boost,EXT,9.00,,,,,왼발곡,,COSMIC SYMPHONY,NEX+AGE,MAS,9.75,DX 해금곡,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,STATE OF MIND,EXCHAIN,MAS,8.45,DX 해금곡,,,,복합,,SIX DIMENSION,XG2,EXT,9.00,,,,,복합,,Restart,XG3,EXT,9.45,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,복합,,Immersed,HIGH-VOLTAGE,MAS,8.50,DX 해금곡,,,,복합,,MODEL DD6,10thMIX,EXT,9.15,,,,,"처리력
+
DK",,Ouroboros,FUZZ-UP,MAS,9.60,"해금곡
(현재
해금이벤트)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,보스곡,,†闇鍋☆ROCK†,"Tri-Boost
Re:EVOLVE",EXT,7.95,,,,,보스곡,,エキサイティング！！も・ちゃ・ちゃ☆,EXCHAIN,MAS,9.50,,,,,보스곡,,Joyeuse,GITADORA,MAS,9.65,,,,,,,,,,,
